time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-10-29T01:54:19.641Z,-0.2294,124.4819,59.65,4.7,mb,,43,1.89,0.92,us,us7000c7cl,2020-11-23T22:53:37.040Z,"174 km SSW of Tomohon, Indonesia",earthquake,4.5,6.3,0.088,39,reviewed,us,us
2020-10-28T22:47:22.124Z,-0.12,146.574,10,4.9,mb,,62,2.068,0.48,us,us7000c7at,2020-11-07T05:33:33.040Z,"225 km NNW of Lorengau, Papua New Guinea",earthquake,7.2,1,0.071,63,reviewed,us,us
2020-10-28T22:08:44.623Z,22.1585,144.4853,35,4.8,mb,,99,14.774,0.64,us,us7000c9s4,2020-11-07T05:15:50.040Z,"Volcano Islands, Japan region",earthquake,11.8,1.9,0.077,52,reviewed,us,us
2020-10-28T22:08:08.619Z,-29.7688,-111.6326,10,5.2,mb,,44,3.24,0.94,us,us7000c7a6,2020-11-07T05:01:30.040Z,"Easter Island region",earthquake,10.5,1.8,0.051,126,reviewed,us,us
2020-10-28T22:00:23.095Z,-62.3222,-58.1832,10,5.4,mww,,66,0.239,0.94,us,us7000c79x,2020-11-07T04:11:06.302Z,"South Shetland Islands",earthquake,5.3,1.8,0.065,23,reviewed,us,us
2020-10-28T21:58:31.312Z,-62.3791,-58.3358,12.32,4.6,mb,,119,0.208,0.76,us,us7000c9s8,2020-11-07T03:52:10.040Z,"South Shetland Islands",earthquake,7.7,4.1,0.114,23,reviewed,us,us
2020-10-28T21:57:00.781Z,-62.2909,-58.1472,5.16,4.7,mb,,58,0.247,0.82,us,us7000c7ai,2020-11-07T03:42:27.040Z,"South Shetland Islands",earthquake,4,1.8,0.126,19,reviewed,us,us
2020-10-28T18:47:30.636Z,-15.0197,-75.7271,30.98,4.6,mb,,107,3.203,1.04,us,us7000c74n,2020-11-10T17:38:17.040Z,"66 km SW of Changuillo, Peru",earthquake,9.1,4.9,0.084,42,reviewed,us,us
2020-10-28T15:12:11.258Z,-23.8129,69.2597,10,5,mb,,62,20.788,0.94,us,us7000c6uy,2020-11-04T04:20:15.040Z,"Mid-Indian Ridge",earthquake,6.7,1.8,0.075,57,reviewed,us,us
2020-10-28T14:53:11.368Z,-29.3186,-71.2397,50,5.8,mww,,101,0.562,0.57,us,us7000c6u9,2020-12-15T17:30:04.138Z,"64 km N of La Serena, Chile",earthquake,4.1,1.8,0.05,38,reviewed,us,us
2020-10-28T14:12:56.449Z,-14.4548,167.415,180,5.8,mww,,33,1.007,0.78,us,us7000c6sn,2020-12-03T13:31:12.332Z,"65 km SSW of Sola, Vanuatu",earthquake,6.8,1.7,0.041,58,reviewed,us,us
2020-10-28T12:25:21.128Z,-63.5536,-156.5067,10,5.4,mww,,127,18.218,0.47,us,us7000c6qt,2020-11-26T12:24:09.358Z,"Pacific-Antarctic Ridge",earthquake,15.3,1.9,0.086,13,reviewed,us,us
2020-10-28T12:02:45.725Z,-62.9004,-157.8369,10,5.3,mww,,138,18.583,0.88,us,us7000c7ka,2020-11-26T12:03:04.040Z,"Pacific-Antarctic Ridge",earthquake,15.7,1.9,0.073,18,reviewed,us,us
2020-10-28T11:38:36.953Z,30.0906,139.9308,39.3,4.5,mb,,112,3.017,0.39,us,us7000c9rt,2020-12-10T10:40:29.040Z,"Izu Islands, Japan region",earthquake,4.3,8.4,0.099,30,reviewed,us,us
