time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-03-27T21:53:56.021Z,-10.9995,115.2578,10,4.5,mb,,117,2.739,1.01,us,us70008hkb,2020-06-13T18:44:37.040Z,"240km S of Kangin, Indonesia",earthquake,5.2,1.9,0.093,34,reviewed,us,us
2020-03-27T21:26:23.073Z,-56.1343,-27.2303,104.39,4.6,mb,,73,5.615,0.7,us,us70008kae,2020-06-13T18:44:36.040Z,"63km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.8,5.3,0.069,64,reviewed,us,us
2020-03-27T17:59:36.306Z,-6.1001,143.1276,10,4.5,mb,,106,5.171,1.38,us,us70008kai,2020-06-13T18:44:49.040Z,"58km W of Mendi, Papua New Guinea",earthquake,12.5,1.9,0.191,8,reviewed,us,us
2020-03-27T17:42:50.317Z,-28.8064,-63.1626,597.13,5.2,mww,,23,5.202,0.81,us,us70008hc5,2020-06-13T18:44:38.040Z,"30km SW of Colonia Dora, Argentina",earthquake,8.6,5,0.098,10,reviewed,us,us
2020-03-27T14:32:48.194Z,0.1747,133.5831,10,5.6,mww,,62,3.35,0.96,us,us70008h8n,2020-06-13T18:44:41.040Z,"127km NNW of Manokwari, Indonesia",earthquake,8.7,1.8,0.073,18,reviewed,us,us
2020-03-27T11:46:58.989Z,32.697,76.144,10,4.5,mb,,114,2.592,0.75,us,us70008h7l,2020-06-13T18:44:49.040Z,"14km N of Chamba, India",earthquake,3.7,1.9,0.083,42,reviewed,us,us
2020-03-27T10:43:43.673Z,31.8288,48.667,10,4.5,mb,,65,4.1,0.73,us,us70008h7a,2020-06-13T18:44:47.040Z,"29km SW of Shushtar, Iran",earthquake,5.7,1.8,0.067,65,reviewed,us,us
2020-03-27T06:40:42.525Z,28.2443,57.1201,10,5.3,mww,,70,3.386,0.81,us,us70008h58,2020-06-13T18:44:47.040Z,"118km SSE of Kuh Sefid, Iran",earthquake,7.6,1.8,0.093,11,reviewed,us,us
2020-03-27T06:27:19.556Z,-2.8715,139.4311,110.51,4.5,mb,,57,7.173,0.87,us,us70008h4x,2020-06-13T18:44:41.040Z,"130km WSW of Abepura, Indonesia",earthquake,10.4,6.1,0.11,24,reviewed,us,us
2020-03-27T02:49:03.076Z,-2.94,139.1602,35,4.5,mb,,51,1.599,1.28,us,us70008h3r,2020-06-13T18:44:41.040Z,"161km WSW of Abepura, Indonesia",earthquake,6.4,1.9,0.104,27,reviewed,us,us
