time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-11-27T01:47:19.382Z,-19.2817,65.4853,10,4.7,mb,,76,2.05,0.84,us,us7000ck7g,2020-12-24T22:17:54.040Z,"221 km ENE of Port Mathurin, Mauritius",earthquake,11.8,1.9,0.101,30,reviewed,us,us
2020-11-26T23:41:03.545Z,-16.8042,-173.5377,21.94,4.5,mb,,75,3.339,0.59,us,us7000cl7h,2020-12-06T02:53:05.040Z,"98 km SSE of Hihifo, Tonga",earthquake,9.6,5.8,0.132,17,reviewed,us,us
2020-11-26T21:12:10.840Z,62.0104,-150.0136,42.1,4.6,ml,,,,1.01,ak,ak020f7rgkgu,2020-12-08T18:30:42.663Z,"18 km SSW of Susitna North, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-11-26T20:54:26.896Z,39.6761,142.3203,52.35,4.5,mb,,52,1.469,0.8,us,us7000ck4v,2020-12-03T17:33:37.040Z,"32 km E of Miyako, Japan",earthquake,7.6,6.6,0.088,44,reviewed,us,us
2020-11-26T19:58:38.006Z,-25.7937,69.3381,10,4.6,mb,,105,8.149,0.42,us,us7000cl7c,2020-12-03T18:20:10.040Z,"Indian Ocean Triple Junction",earthquake,6.9,1.9,0.11,25,reviewed,us,us
2020-11-26T19:31:35.847Z,35.6535,141.048,28.63,4.5,mb,,119,2.464,1.19,us,us7000cl7i,2020-12-03T18:41:31.040Z,"21 km ESE of Hasaki, Japan",earthquake,6.5,5.4,0.163,11,reviewed,us,us
2020-11-26T17:06:49.617Z,-30.6787,-177.3419,10,4.5,mb,,188,1.516,0.87,us,us7000cl78,2020-12-03T17:49:19.040Z,"Kermadec Islands, New Zealand",earthquake,6.3,1.9,0.243,7,reviewed,us,us
2020-11-26T17:03:46.200Z,-39.4567,46.2083,10,5.2,mww,,18,8.107,0.72,us,us7000ck2p,2020-12-03T17:28:19.040Z,"Southwest Indian Ridge",earthquake,9.4,1.7,0.086,13,reviewed,us,us
2020-11-26T15:44:02.821Z,22.5135,143.3089,141.2,4.8,mb,,59,4.675,0.88,us,us7000ck28,2020-12-23T19:16:34.040Z,"Volcano Islands, Japan region",earthquake,8.2,5.3,0.062,87,reviewed,us,us
2020-11-26T13:17:24.644Z,-29.4215,60.5958,10,4.7,mb,,89,9.55,1.02,us,us7000cl72,2020-12-05T20:08:33.040Z,"Southwest Indian Ridge",earthquake,11.3,1.9,0.195,8,reviewed,us,us
2020-11-26T12:21:08.640Z,4.9831,62.1108,10,4.7,mb,,75,11.658,0.97,us,us7000ck1m,2020-11-26T14:07:50.040Z,"Carlsberg Ridge",earthquake,11.6,1.8,0.12,21,reviewed,us,us
2020-11-26T11:51:45.428Z,11.6572,-86.9141,48.63,4.7,mb,,149,0.814,0.93,us,us7000ck19,2020-11-26T12:25:34.040Z,"45 km WSW of Masachapa, Nicaragua",earthquake,4.5,8.7,0.033,279,reviewed,us,us
2020-11-26T09:01:14.956Z,-8.9615,124.245,119.82,4.5,mb,,94,0.789,0.79,us,us7000cjzy,2020-11-26T09:31:15.040Z,"30 km NNW of Pante Makasar, Timor Leste",earthquake,6.6,6.8,0.139,15,reviewed,us,us
2020-11-26T07:07:45.470Z,19.2851,-65.0535,34,4.71,md,22,317,1.3925,0.38,pr,pr2020331007,2020-12-23T13:56:22.040Z,"105 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.66,23.35,0.11,18,reviewed,pr,pr
2020-11-26T04:42:36.692Z,-4.6163,144.8251,53.95,5.1,mww,,35,3.601,0.39,us,us7000cjy5,2020-12-16T01:44:40.040Z,"104 km SE of Angoram, Papua New Guinea",earthquake,7.1,2.4,0.098,10,reviewed,us,us
2020-11-26T04:41:35.767Z,-20.037,169.1388,77.57,5.1,mb,,81,1.771,0.73,us,us7000cl6q,2020-12-16T01:02:11.040Z,"56 km SSW of Isangel, Vanuatu",earthquake,6.6,5.7,0.119,23,reviewed,us,us
2020-11-26T03:47:44.455Z,-4.6424,144.9157,29.63,5.4,mww,,22,3.556,0.65,us,us7000cjxn,2020-12-16T01:16:03.430Z,"114 km SE of Angoram, Papua New Guinea",earthquake,6.7,3.5,0.089,12,reviewed,us,us
